School of Rock Rochester|10| $112 |2|0|2|25|6|0||||
Something Rotten Denver|16| $97 |2|0|2|239|13|0||||
Beautiful the Musical El Paso|8| $119 |2|0|2|197|23|0||||
Escape to Margaritaville New York|303| $299 |2|0|2|58,963|204|0||||
Return To Grace Niagara Falls|21| $90 |2|0|2|24|4|3| $128 |2|10| $1,300 
Bat Out Of Hell Toronto|58| $332 |2|0|2|1,806|34|0||||
Spamilton Chicago|29| $150 |2|0|2|380|16|8| $131 |2|24| $2,874 
Spamilton New York|141| $33 |2|0|2|226|10|8| $40 |2|23| $1,187 
Part of the Plan Nashville|18| $110 |2|0|2|504|20|0||||
Friends The Musical Parody New York|70| $150 |2|0|2|27|3|0||||
Something Rotten Washington DC|6| $149 |2|0|2|104|18|0||||
The Sound of Music Boston|15| $110 |2|0|2|954|57|14| $91 |90|1,312| $156,566 
90210 The Musical Chicago|7| $80 |2|0|2|112|19|0||||
Jersey Boys New Brunswick|5| $100 |2|0|2|21|4|0||||
Cirque Dreams Holidaze Lakeland|1| $67 |2|0|2|71|71|0||||
Jersey Boys Akron|2| $173 |2|0|2|108|54|0||||
Jersey Boys Missoula|1| $107 |2|0|2|29|29|0||||
Something Rotten Spokane|6| $113 |1|0|1|258|42|0||||
The Red Shoes New York|13| $165 |1|0|1|64|6|0||||
Love Never Dies Baltimore Parking Passes|12| $25 |1|0|1|29|3|0||||
The King And I Atlanta Parking Passes|8| $15 |1|0|1|8|1|0||||
Chicago The Musical Huntsville|5||0|0|||0|0||||
Mamma Mia Spokane|3||0|0||36|36|2| $111 |5|11| $1,296 
Jesus Christ Superstar Los Angeles|3||0|0|||0|1| $89 |14|14| $1,802 
Motown the Musical London|558||0|0||27,863|109|151| $43 |3|562| $26,867 
Bullets Over Broadway San Antonio|1||0|0||6|6|0||||
Wicked London|305||0|0||36,546|150|170| $41 |2|524| $26,364 
An American In Paris London|28||0|0||1|1|5| $55 |2|8| $489 
Kinky Boots London|228||0|0||27,088|121|98| $35 |2|287| $13,500 
Hamilton Houston Parking Passes|32||0|0||454|14|0||||
Matilda the Musical London|303||0|0||4|2|118| $55 |3|426| $23,893 
All Shook Up Las Vegas|116||0|0||5,472|48|165| $51 |2|18| $928 
Cinderella San Diego|4||0|0|||0|9| $92 |15|155| $14,582 
Carousel Washington DC|67||0|0|||0|1| $197 |2|2| $394 
Jesus Christ Superstar London|13||0|0|||0|9| $65 |2|30| $2,088 
Miss Saigon Cardiff|40||0|0||4|2|0||||
Amelie New York|32||0|0||1,242|40|63| $107 |3|291| $39,172 
Big River Munster|30||0|0|||0|0||||
On Your Feet New York|150||0|0|||0|655| $150 |5|4,051| $703,883 
Thriller Live London|239||0|0||2|2|47| $48 |2|125| $6,059 
Vegas Legends|28||0|0||4|4|2| $47 |4|4| $188 
Miss Saigon Birmingham|20||0|0|||0|1| $64 |1|1| $64 
Motown the Musical Huntsville|8||0|0||269|34|0||||
Menopause The Musical Las Vegas|131||0|0||1,786|14|793| $135 |2|13| $1,922 
The Band A New Musical Manchester|24||0|0||18|3|0||||
The Phantom of the Opera London|46||0|0|||0|10| $44 |2|23| $1,049 
Les Miserables London|46||0|0|||0|7| $44 |2|18| $1,033 
Mamma Mia London|47||0|0|||0|2| $37 |3|6| $225 
Love Never Dies Seattle|8||0|0||444|51|0||||
Lady Day at Emerson Bar and Grill London|5||0|0|||0|0||||
Nativity! The Musical London|8||0|0||74|10|0||||
42nd Street London|32||0|0|||0|3| $49 |2|7| $350 
An American In Paris New Orleans|8||0|0||629|74|0||||
Waitress New Orleans|8||0|0||426|52|0||||
Hamilton London|255||0|0|||0|0||||
School of Rock Houston|8||0|0||1,295|144|0||||
Love Never Dies Houston|8||0|0||671|59|0||||
Jersey Boys Edmonton|5||0|0||357|75|24| $85 |2|22| $2,244 
Aladdin The Musical Cincinnati|16||0|0||1,189|69|0||||
On Your Feet Dallas|16||0|0||794|46|0||||
Wicked Bristol|39||0|0||14|4|0||||
A Gentleman's Guide to Love and Murder Portland|8||0|0||617|56|0||||
Wicked Liverpool|31||0|0||8|8|0||||
Wicked Sunderland|26||0|0|||0|0||||
School of Rock Minneapolis|8||0|0||717|69|0||||
Sunset Boulevard Leicester|18||0|0|||0|0||||
Love Never Dies Dallas|16||0|0||456|28|0||||
Rock of Ages Oklahoma City|18||0|0||121|11|0||||
Young Frankenstein London|156||0|0||6|3|0||||
The Color Purple Dallas|16||0|0||906|56|4| $82 |4|20| $1,648 
A Gentleman's Guide To Love And Murder Tulsa|8||0|0||2|2|0||||
School Of Rock Cincinnati|16||0|0||1,146|69|0||||
Finding Neverland Tulsa|8||0|0||4|4|0||||
The Sound of Music Tulsa|8||0|0||2|2|3||0||
The King And I Cincinnati|16||0|0||1,117|67|0||||
An American In Paris Tulsa|8||0|0||4|4|0||||
Annie London|140||0|0||15|4|11| $60 |3|38| $2,004 
Something Rotten Fort Worth|8||0|0||206|26|0||||
The Color Purple Oklahoma City|8||0|0||25|6|0||||
School Of Rock Oklahoma City|8||0|0||24|8|0||||
Finding Neverland Oklahoma City|8||0|0||24|8|0||||
School Of Rock Los Angeles|32||0|0||712|15|0||||
An American In Paris Oklahoma City|8||0|0||10|10|0||||
Dirty Dancing Albuquerque|2||0|0||18|9|2| $69 |3|6| $380 
Fun Home Schenectady|8||0|0||14|2|0||||
Something Rotten Minneapolis|8||0|0||684|71|0||||
The Bodyguard Schenectady|8||0|0||12|2|0||||
The King and I Schenectady|8||0|0||7|2|0||||
On Your Feet Schenectady|8||0|0||7|2|0||||
The Color Purple Los Angeles|24||0|0||729|21|0||||
On Your Feet Los Angeles|28||0|0||778|20|0||||
Waitress Los Angeles|32||0|0||771|18|0||||
An American In Paris Baltimore|8||0|0||998|129|0||||
On Your Feet Baltimore|8||0|0||1,040|132|0||||
Something Rotten Atlanta|8||0|0||1,291|117|0||||
School Of Rock Dallas|16||0|0||380|26|0||||
The Color Purple San Antonio|8||0|0||798|91|1| $96 |8|8| $752 
On Your Feet San Antonio|8||0|0||738|90|0||||
The Book of Mormon San Antonio|8||0|0||743|91|24| $59 |109|3,309| $242,010 
An American In Paris San Antonio|8||0|0||662|86|0||||
Sweeney Todd New York|134||0|0||1|1|10| $175 |2|24| $6,035 
Jack and The Beanstalk National Tour|67||0|0|||0|0||||
A Christmas Carol Oklahoma City|26||0|0||275|11|0||||
The Phantom of the Opera Durham|16||0|0||80|12|15| $112 |6|88| $10,224 
School Of Rock Durham|8||0|0||35|5|0||||
Les Miserables Durham|8||0|0||9|2|0||||
The Color Purple Durham|8||0|0||15|2|0||||
Waitress Durham|8||0|0||23|4|0||||
Love Never Dies Costa Mesa|16||0|0||2,071|103|0||||
Shrek The Musical Blackpool|16||0|0||5|5|0||||
The King and I Costa Mesa|16||0|0||2,081|109|0||||
Hamilton Costa Mesa Parking Passes|24||0|0|||0|0||||
Cilla The Musical|20||0|0||4|4|0||||
Finding Neverland Austin|8||0|0||449|48|0||||
A Gentleman's Guide To Love And Murder Austin|7||0|0||376|41|0||||
The Bodyguard Las Vegas|8||0|0||96|11|0||||
Motown the Musical Vancouver|8||0|0||279|29|0||||
The Color Purple Miami|8||0|0||69|7|2| $77 |6|6| $532 
The Bodyguard The Musical Miami|8||0|0||255|31|0||||
Chicago The Musical Miami|8||0|0||176|22|0||||
South Pacific Saint Louis|40||0|0|||0|5| $75 |4|14| $1,230 
Kinky Boots Costa Mesa|8||0|0||445|56|16| $122 |17|317| $36,306 
Matilda the Musical Manchester|79||0|0||11|5|0||||
The Color Purple Costa Mesa|8||0|0||162|22|0||||
On Your Feet Costa Mesa|16||0|0||1,803|102|0||||
Rent Las Vegas|8||0|0||120|13|0||||
The King and I San Diego|8||0|0||348|38|0||||
On Your Feet San Diego|8||0|0||329|36|0||||
Love Never Dies Las Vegas|8||0|0||114|11|0||||
The Color Purple Las Vegas|8||0|0||119|14|0||||
Jersey Boys Ft Lauderdale|16||0|0||1,790|103|0||||
Jersey Boys Minneapolis|8||0|0||544|61|0||||
A Gentlemans Guide to Love and Murder Fort Lauderdale|16||0|0||1,686|105|0||||
Chicago The Musical Minneapolis|8||0|0||442|49|0||||
Love Never Dies Minneapolis|8||0|0||566|43|0||||
Hamilton Atlanta Parking Passes|15||0|0|||0|0||||
Annie Saint Paul|30||0|0||427|18|0||||
Rent Atlanta Parking Passes|8||0|0|||0|0||||
The Color Purple Kansas City|8||0|0||361|46|0||||
Finding Neverland Kansas City|8||0|0||329|27|0||||
Let It Be Kansas City|2||0|0||61|30|0||||
A Chorus Line Kansas City|8||0|0||268|39|0||||
Blue Man Group Orlando|159||0|0|||0|11| $115 |2|21| $2,575 
The Book of Mormon Austin|8||0|0||376|41|24| $117 |123|3,872| $454,363 
Something Rotten Des Moines|8||0|0||33|2|0||||
Cinderella Pittsburgh|8||0|0||224|28|8| $100 |12|86| $8,203 
Blue Man Group New York|35||0|0||6|3|1751| $121 |3|2,166| $301,629 
Lion King East Lansing|24||0|0||1,448|60|0||||
Rent Pittsburgh|8||0|0||234|28|0||||
Britishow|3||0|0||2|2|0||||
The Phantom of the Opera Saint Louis|16||0|0||949|53|16| $120 |38|916| $114,188 
Les Miserables San Diego|8||0|0||377|43|8| $99 |20|163| $19,129 
School of Rock San Diego|8||0|0||370|37|0||||
Wild Goose Dreams La Jolla|29||0|0|||0|0||||
Cabaret Dublin|8||0|0||6|6|0||||
On Your Feet Boston|16||0|0||2,125|126|0||||
Aladdin The Musical Boston|40||0|0||2,757|41|0||||
Love Never Dies Providence|8||0|0||108|13|0||||
Motown the Musical San Diego|8||0|0||223|32|8| $101 |33|292| $32,494 
A Christmas Story Indianapolis Parking Passes|8||0|0||10|1|0||||
Motown The Musical Thousand Oaks|6||0|0||27|7|0||||
The Band A New Musical Sheffield|1||0|0|||0|0||||
The Band A New Musical Stoke|14||0|0|||0|0||||
The Band A New Musical Liverpool|14||0|0||6|6|0||||
Monty Pythons Spamalot Blackpool|9||0|0|||0|0||||
The Color Purple St Louis|16||0|0||1,029|42|0||||
On Your Feet Cleveland|24||0|0||600|24|0||||
A Christmas Carol Saint Louis|6||0|0||269|44|6| $65 |12|56| $4,996 
Rent Cleveland|24||0|0||493|20|0||||
Finding Neverland Fort Worth|8||0|0||210|26|0||||
Waitress Fort Lauderdale|16||0|0||1,715|105|0||||
The Book of Mormon Columbus|8||0|0||329|37|24| $86 |111|3,062| $289,223 
Waitress Fort Worth|8||0|0||177|26|0||||
Love Never Dies Fort Worth|8||0|0||208|26|0||||
Cinderella St Louis|8||0|0||367|42|16| $83 |12|237| $19,344 
A Chorus Line Thousand Oaks|6||0|0|||0|0||||
Beautiful The Carole King Musical Cleveland|16||0|0||361|20|0||||
This Is Bulgaria|1||0|0||8|8|0||||
Finding Neverland Fort Myers|8||0|0||361|45|0||||
Sound of Music St Louis|5||0|0||266|56|10| $79 |18|256| $22,695 
Chicago The Musical St Louis|5||0|0||186|39|12| $85 |4|73| $6,817 
The Book of Mormon St Louis|8||0|0||301|35|24| $107 |161|5,357| $614,484 
A Christmas Carol Millville|7||0|0||182|26|0||||
A Gentleman's Guide To Love And Murder Milwaukee|8||0|0||293|22|0||||
The Phantom of the Opera Portland|16||0|0||708|34|0||||
The Phantom of the Opera Seattle|16||0|0||977|47|0||||
The Phantom of the Opera San Diego|15||0|0||802|60|16| $97 |25|559| $67,114 
Honeymoon in Vegas The Musical Lincolnshire|47||0|0||4|4|1||0||
Annie Philadelphia|73||0|0||1,685|13|8| $112 |21|261| $31,266 
A Christmas Carol Rochester|41||0|0||832|20|0||||
The Addams Family Nepean|9||0|0|||0|0||||
Love Never Dies Fort Myers|8||0|0||360|45|0||||
Love Never Dies Cleveland|24||0|0||192|8|0||||
An American In Paris Fort Myers|8||0|0||359|45|0||||
Love Never Dies San Diego|8||0|0||432|49|0||||
Beautiful The Carole King Musical Fort Myers|8||0|0||356|45|0||||
Aladdin The Musical Cleveland|32||0|0||219|6|0||||
Mamma Mia Philadelphia|73||0|0||763|8|15| $129 |24|360| $47,599 
Love Never Dies Buffalo|8||0|0||328|41|0||||
Tarzan Marietta|11||0|0|||0|0||||
Aladdin The Musical Philadelphia|24||0|0||1,149|38|0||||
Jersey Boys Salt Lake City|5||0|0||48|8|15| $146 |4|41| $5,626 
Dr Seuss How the Grinch Stole Christmas Fort Worth|1||0|0||28|28|10| $95 |7|75| $7,687 
Hamilton Las Vegas|32||0|0||150|8|0||||
Beautiful the Carole King Musical London|69||0|0||8,935|124|61| $40 |2|164| $8,223 
Something Rotten Orlando|8||0|0||485|49|0||||
Kinky Boots Wichita|3||0|0||84|28|0||||
Jesus Christ Superstar Chicago|25||0|0||490|20|1| $493 |12|12| $6,108 
An American In Paris Salt Lake City|8||0|0||160|18|0||||
The Full Monty Millville|7||0|0||94|23|0||||
Beautiful The Musical Tucson|7||0|0||99|12|0||||
Cinderella San Antonio|5||0|0||558|97|5| $128 |24|161| $17,388 
Motown The Musical Colorado Springs|5||0|0||36|18|0||||
Jersey Boys Phoenix|8||0|0||221|29|0||||
Motown The Musical Edmonton|8||0|0||145|16|0||||
Motown The Musical Calgary|8||0|0||74|18|0||||
Something Rotten Philadelphia|8||0|0||382|42|0||||
An American In Paris Columbus|8||0|0||158|19|0||||
Motown The Musical Fort Myers|8||0|0||333|45|0||||
Motown The Musical Birmingham|5||0|0||114|22|0||||
The Sound of Music Philadelphia|8||0|0||134|4|8| $111 |37|432| $53,684 
The Band A New Musical Southampton|1||0|0|||0|0||||
The Band A New Musical Bristol|1||0|0||14|14|0||||
The Band A New Musical Edinburgh|2||0|0||9|4|0||||
Waitress Omaha|8||0|0||176|16|0||||
Something Rotten Salt Lake City|8||0|0||86|8|0||||
The King and I Omaha|8||0|0||136|34|0||||
Beautiful the Musical Indianapolis|8||0|0||327|38|0||||
An American in Paris Omaha|8||0|0||141|29|0||||
Rock of Ages Oakbrook Terrace|47||0|0||158|4|0||||
Les Miserables Indianapolis|8||0|0||731|86|8| $135 |22|240| $32,975 
Attack of the Elvis Impersonators New York|20||0|0|||0|0||||
Aladdin The Musical Denver|27||0|0||374|12|0||||
Lion King London|171||0|0||9|2|168| $65 |4|1,167| $76,668 
Fun Home Nashville|7||0|0||448|64|0||||
An American In Paris Nashville|8||0|0||418|50|0||||
Wicked Nashville|31||0|0||1,150|38|32| $125 |20|882| $128,037 
A Christmas Carol Chicago|62||0|0||3,070|62|259| $115 |11|2,735| $374,914 
The King and I Columbus|5||0|0||190|49|0||||
White Christmas Fort Worth|8||0|0||465|59|0||||
The Color Purple Philadelphia|8||0|0||58|14|0||||
A Christmas Story Indianapolis|8||0|0||1,104|145|0||||
Jersey Boys Nashville|8||0|0||249|32|8| $119 |6|54| $6,046 
The King and I Nashville|8||0|0||258|32|0||||
Cabaret Nashville|8||0|0||258|32|0||||
Waitress Nashville|8||0|0||256|32|0||||
Love Never Dies Nashville|8||0|0||258|32|0||||
The Secret Garden Musical|16||0|0||1,566|101|0||||
Peter Pan London|4||0|0||49|11|1| $20 |2|2| $40 
A Night with Janis Joplin Beverly Hills|1||0|0||34|34|0||||
Dirty Dancing Cedar Falls|4||0|0||4|4|0||||
Sleeping Beauty and her Winter Knight|15||0|0||1,286|85|0||||
Beautiful The Carole King Musical Grand Rapids|8||0|0||70|8|0||||
Memphis - A New Musical Houston|15||0|0||337|25|0||||
Bright Star Houston|16||0|0||885|61|0||||
Bright Star Worcester|6||0|0||12|2|0||||
Guys and Dolls Houston|16||0|0||877|61|0||||
School of Rock Orlando|8||0|0||518|53|0||||
A Chorus Line South Bend|4||0|0|||0|0||||
Peter Pan Birmingham|7||0|0|||0|0||||
Les Miserables Grand Rapids|8||0|0||44|22|0||||
Waitress Orlando|8||0|0||543|53|0||||
Rent Orlando|8||0|0||497|50|0||||
An American In Paris Memphis|8||0|0||92|10|0||||
A Christmas Story Worcester|6||0|0||20|2|0||||
A Chorus Line Palm Desert|5||0|0||94|26|0||||
Dirty Dancing San Diego|5||0|0||206|40|8| $82 |10|105| $10,832 
An American In Paris Appleton|8||0|0||234|28|0||||
A Chorus Line Colorado Springs|2||0|0||40|20|0||||
A Chorus Line Phoenix|5||0|0||84|18|0||||
A Chorus Line Santa Barbara|2||0|0||10|5|0||||
A Chorus Line Eugene|3||0|0||38|19|0||||
An American In Paris Sacramento|16||0|0||290|18|0||||
Finding Neverland Memphis|8||0|0||38|4|0||||
Finding Neverland Detroit|16||0|0||535|34|0||||
The King and I San Jose|8||0|0||408|49|0||||
Finding Neverland Sacramento|8||0|0||148|18|0||||
Finding Neverland San Jose|8||0|0||60|12|0||||
Finding Neverland Tucson|8||0|0||164|22|0||||
Jersey Boys San Jose|8||0|0||163|32|8| $99 |13|116| $12,024 
Newsies The Musical Ivins|13||0|0||58|8|5| $118 |2|11| $1,205 
Mamma Mia Ivins|17||0|0||119|8|5| $58 |4|19| $1,171 
Jersey Boys Regina|2||0|0||26|13|0||||
Jersey Boys Santa Barbara|2||0|0||10|5|0||||
The Book of Mormon Miami|8||0|0||686|83|16| $154 |35|745| $120,423 
Jersey Boys Sacramento|8||0|0||180|22|23| $120 |6|79| $8,762 
Les Miserables Indianapolis Parking Passes|8||0|0||8|1|0||||
Jersey Boys Worcester|6||0|0||12|2|15| $104 |3|38| $3,776 
Les Miserables Louisville|8||0|0||363|39|0||||
Les Miserables Tempe|8||0|0||695|82|8| $107 |19|294| $32,079 
Kinky Boots Houston|5||0|0||132|26|16| $120 |14|383| $48,347 
Matilda The Musical Dublin|4||0|0|||0|0||||
Thrones A Musical Parody of Game of Thrones Austin|1||0|0|||0|0||||
Beautiful The Musical Edinburgh|1||0|0|||0|0||||
On Your Feet San Francisco|29||0|0||464|16|0||||
Waitress San Francisco|32||0|0||494|16|0||||
Rent Oklahoma City|8||0|0||47|23|0||||
On Your Feet Des Moines|7||0|0||33|4|0||||
The Phantom of the Opera South Bend|16||0|0|||0|0||||
Rent Worcester|6||0|0||12|2|0||||
On Your Feet Philadelphia|8||0|0||372|42|0||||
On Your Feet Detroit|16||0|0||546|34|0||||
Rent Appleton|5||0|0||136|28|0||||
Rent Indianapolis|8||0|0||501|63|0||||
Heaven on Earth Exeter|4||0|0|||0|0||||
First Date Denver|186||0|0||18|2|0||||
School of Rock Denver|16||0|0||211|12|0||||
Matilda The Musical Milton Keynes|31||0|0||8|4|0||||
Matilda the Musical Sunderland|27||0|0||8|8|0||||
The Bodyguard East Lansing|8||0|0||456|58|0||||
An American In Paris East Lansing|8||0|0||397|49|0||||
Finding Neverland East Lansing|8||0|0||449|60|0||||
Waitress East Lansing|16||0|0||460|58|0||||
On Your Feet East Lansing|8||0|0||534|63|0||||
Something Rotten East Lansing|8||0|0||445|63|0||||
On Your Feet Denver|15||0|0||194|12|0||||
Joseph and the Amazing Technicolor Dreamcoat Richmond|10||0|0|||0|2| $92 |3|6| $582 
The King and I Dallas|16||0|0||489|32|5| $100 |8|18| $2,064 
School of Rock Philadelphia|7||0|0||322|42|0||||
School of Rock Buffalo|8||0|0||374|53|0||||
School of Rock Detroit|16||0|0||544|34|0||||
School of Rock Appleton|8||0|0||238|28|0||||
School of Rock Fort Worth|8||0|0||211|26|0||||
Hedwig and The Angry Inch Phoenix|1||0|0||7|7|0||||
Chicago (The Musical) Cincinnati|8||0|0||474|59|0||||
School of Rock Tempe|8||0|0||735|80|0||||
Heaven on Earth Leeds|4||0|0|||0|0||||
Cinderella Tempe Parking Passes|8||0|0|||0|0||||
Kinky Boots Colorado Spring|2||0|0|||0|0||||
Kinky Boots Thousand Oaks|6||0|0||4|4|0||||
The Bodyguard Pittsburgh|8||0|0||596|72|0||||
Rent Wichita|6||0|0||58|8|0||||
The Bodyguard Pittsburgh Parking Passes|8||0|0|||0|0||||
Waitress Pittsburgh|8||0|0||586|72|0||||
Waitress Pittsburgh Parking Passes|8||0|0|||0|0||||
Heaven on Earth Birmingham|4||0|0|||0|0||||
Heaven on Earth Cardiff|4||0|0|||0|0||||
Heaven on Earth Nottingham|4||0|0|||0|0||||
Heaven on Earth Manchester|4||0|0|||0|0||||
Heaven on Earth Sheffield|4||0|0|||0|0||||
Heaven on Earth Edinburgh|4||0|0|||0|0||||
Heaven on Earth Liverpool|4||0|0|||0|0||||
The Bodyguard Fort Myers|8||0|0||329|41|0||||
Heaven on Earth Aberdeen|4||0|0|||0|0||||
Heaven on Earth Portsmouth|4||0|0|||0|0||||
Heaven on Earth Newcastle|4||0|0|||0|0||||
Heaven on Earth Glasgow|4||0|0|||0|0||||
The Book of Mormon Oklahoma City|8||0|0||6|6|8| $118 |68|699| $82,252 
Heaven on Earth London|4||0|0|||0|0||||
An American In Paris Austin Parking Passes|7||0|0||49|7|0||||
Rent Austin Parking Passes|5||0|0|||0|0||||
The King and I Austin Parking Passes|8||0|0||1|1|0||||
Finding Neverland Austin Parking Passes|8||0|0||1|1|0||||
School Of Rock Austin Parking Passes|8||0|0||1|1|0||||
A Gentleman's Guide To Love And Murder Austin Parking Passes|7||0|0||1|1|0||||
The Book of Mormon Austin Parking Passes|8||0|0||56|7|4| $7 |2|5| $39 
Avenue Q Toronto|40||0|0||140|27|2| $50 |2|2| $100 
The Phantom of the Opera Montreal|16||0|0||309|12|0||||
Lion King Kalamazoo|15||0|0||455|35|0||||
The King And I Grand Rapids|8||0|0||6|3|0||||
Wicked Indianapolis Parking Passes|29||0|0||578|25|0||||
A Christmas Carol St. Cloud|5||0|0||138|29|0||||
Wicked Albuquerque|16||0|0||8|8|19| $65 |14|267| $17,778 
The Color Purple Memphis|8||0|0||38|4|3| $56 |3|11| $629 
Aladdin The Musical London|176||0|0||6|2|38| $67 |2|117| $8,198 
Sound Of Music Richmond|4||0|0||18|4|0||||
The Book of Mormon Boise|8||0|0||722|85|8| $134 |45|421| $59,397 
The King and I Memphis|8||0|0||148|13|0||||
The King and I Memphis Parking Passes|8||0|0||672|83|0||||
The Color Purple Des Moines Parking Passes|8||0|0|||0|0||||
The Color Purple Memphis Parking Passes|8||0|0||24|3|0||||
Wicked Memphis Parking Passes|24||0|0||69|3|0||||
Something Rotten Memphis|8||0|0||32|4|0||||
Something Rotten Memphis Parking Passes|8||0|0||24|3|0||||
The Sound of Music New Haven|8||0|0||36|7|0||||
Rent Denver|8||0|0||186|22|0||||
The Sound of Music Peoria|2||0|0|||0|0||||
A Chorus Line Albuquerque|6||0|0|||0|0||||
Les Miserables Albuquerque|7||0|0|||0|0||||
The King and I Albuquerque|6||0|0|||0|0||||
Waitress Des Moines|8||0|0||35|17|0||||
Motown The Musical Peoria|3||0|0||98|20|0||||
Dirty Dancing Peoria|2||0|0||36|18|0||||
The Wizard of Oz Peoria|2||0|0|||0|0||||
A Christmas Carol Ottawa|16||0|0|||0|1| $115 |2|2| $230 
Motown the Musical Palm Desert|8||0|0||156|20|0||||
Kinky Boots Palm Desert|5||0|0||46|10|0||||
Dirty Dancing Palm Desert|5||0|0||124|26|0||||
West Side Story Palm Desert|5||0|0||130|26|5| $217 |6|6| $1,358 
Blue Man Group Birmingham|15||0|0||10|5|3| $45 |24|70| $3,347 
Cabaret Overland Park|2||0|0||88|44|0||||
A Night With Janis Joplin San Diego|2||0|0||18|9|0||||
A Night With Janis Joplin San Diego Parking Passes|2||0|0|||0|0||||
Aladdin The Musical Pittsburgh|24||0|0||1,713|72|0||||
A Christmas Carol Niagara-on-the-Lake|42||0|0|||0|0||||
The Book of Mormon Toledo Parking Passes|8||0|0|||0|0||||
Cabaret Clearwater|2||0|0||42|21|0||||
Cabaret Clearwater Parking Passes|2||0|0|||0|0||||
Jersey Boys Clearwater|3||0|0||112|38|0||||
Jersey Boys Clearwater Parking Passes|3||0|0|||0|0||||
Cinderella Clearwater|2||0|0||72|36|0||||
Cinderella Clearwater Parking Passes|2||0|0|||0|0||||
A Chorus Line Clearwater|1||0|0||36|36|2| $71 |4|8| $572 
A Chorus Line Clearwater Parking Passes|1||0|0|||0|0||||
Rent Tucson|5||0|0||63|12|0||||
A Christmas Story Rochester|8||0|0||14|6|0||||
Fun Home Greenville|8||0|0||298|36|0||||
Fun Home Providence|8||0|0||110|14|0||||
Fun Home Rochester|8||0|0||9|4|0||||
Finding Neverland Providence|8||0|0||78|6|0||||
Fiddler On The Roof Sherwood Park|16||0|0|||0|0||||
On Your Feet Greenville|8||0|0||4|2|0||||
On Your Feet Providence|8||0|0||18|4|0||||
The Phantom of the Opera Greenville|16||0|0||2|2|12| $130 |2|21| $2,854 
On Your Feet Rochester|8||0|0||8|8|0||||
Something Rotten Sacramento|8||0|0||186|23|0||||
An American in Paris Rochester|8||0|0||8|8|0||||
Rent Rochester|8||0|0||8|8|0||||
Wicked Toledo|16||0|0||130|8|22| $146 |6|127| $17,588 
Dirty Dancing Norfolk|5||0|0||44|8|0||||
School of Rock Greenville|8||0|0||6|2|0||||
The Bodyguard Grand Rapids|8||0|0||6|3|0||||
The King And I Tucson|8||0|0||166|22|0||||
Les Miserables Des Moines|8||0|0|||0|8| $109 |7|56| $6,181 
Something Rotten Providence|8||0|0||18|4|0||||
Waitress Washington DC|5||0|0||101|20|0||||
